27,901	-0,0075	0,2745	0	7,5	NAN	
28,001	-0,007	0,275	0	7	NAN	
28,101	-0,0075	0,274	0	7,5	NAN	
28,201	-0,007	0,274	0	7	NAN	
28,301	-0,0065	0,275	0	6,5	NAN	
28,401	-0,0065	0,2745	0	6,5	NAN	
28,501	-0,0075	0,274	0	7,5	NAN	
28,601	-0,007	0,275	0	7	NAN	
28,701	-0,007	0,2745	0	7	NAN	
28,801	-0,0065	0,274	0	6,5	NAN	
28,901	-0,0065	0,274	0	6,5	NAN	
29,001	-0,0065	0,273	0	6,5	NAN	
29,101	-0,0065	0,274	0	6,5	NAN	
29,201	-0,006	0,2745	0	6	NAN	
29,301	-0,0065	0,274	0	6,5	NAN	
29,401	-0,0065	0,2735	0	6,5	NAN	
29,501	-0,007	0,274	0	7	NAN	
29,601	-0,0055	0,274	0	5,5	NAN	
29,701	-0,0055	0,274	0	5,5	NAN	
29,801	-0,0065	0,2735	0	6,5	NAN	
29,901	-0,006	0,273	0	6	NAN	
30,001	-0,006	0,2745	0	6	NAN	
30,101	-0,0055	0,274	0	5,5	NAN	
30,201	-0,006	0,2735	0	6	NAN	
30,301	-0,006	0,2735	0	6	NAN	
30,401	-0,006	0,273	0	6	NAN	
30,501	-0,006	0,2735	0	6	NAN	
30,601	-0,005	0,274	0	5	NAN	
30,701	-0,005	0,2735	0	5	NAN	
30,801	-0,0055	0,273	0	5,5	NAN	
30,901	-0,0055	0,2735	0	5,5	NAN	
31,001	-0,0055	0,273	0	5,5	NAN	
31,101	-0,0055	0,273	0	5,5	NAN	
31,201	-0,0055	0,2735	0	5,5	NAN	
31,301	-0,005	0,2735	0	5	NAN	
31,401	-0,005	0,273	0	5	NAN	
31,501	-0,0045	0,274	0	4,5	NAN	
31,601	-0,004	0,2735	0	4	NAN	
31,701	-0,005	0,2735	0	5	NAN	
31,801	-0,0055	0,273	0	5,5	NAN	
31,901	-0,0045	0,2725	0	4,5	NAN	
32,001	-0,005	0,273	0	5	NAN	
32,101	-0,0045	0,2735	0	4,5	NAN	
32,201	-0,0045	0,273	0	4,5	NAN	
32,301	-0,0035	0,2725	0	3,5	NAN	
32,401	-0,0045	0,2735	0	4,5	NAN	
32,501	-0,004	0,2725	0	4	NAN	
32,601	-0,004	0,273	0	4	NAN	
32,701	-0,0045	0,273	0	4,5	NAN	
32,801	-0,004	0,272	0	4	NAN	
32,901	-0,0045	0,273	0	4,5	NAN	
33,001	-0,0035	0,2725	0	3,5	NAN	
33,101	-0,0035	0,2725	0	3,5	NAN	
33,201	-0,0035	0,272	0	3,5	NAN	
33,301	-0,004	0,272	0	4	NAN	
33,401	-0,004	0,2725	0	4	NAN	
33,501	-0,0045	0,2725	0	4,5	NAN	
33,601	-0,004	0,272	0	4	NAN	
33,701	-0,0035	0,272	0	3,5	NAN	
33,801	-0,003	0,2725	0	3	NAN	
33,901	-0,0035	0,273	0	3,5	NAN	
34,001	-0,0035	0,272	0	3,5	NAN	
34,101	-0,0035	0,272	0	3,5	NAN	
34,201	-0,0035	0,272	0	3,5	NAN	
34,301	-0,003	0,273	0	3	NAN	
34,401	-0,003	0,2715	0	3	NAN	
34,501	-0,0035	0,272	0	3,5	NAN	
34,601	-0,0025	0,272	0	2,5	NAN	
34,701	-0,003	0,2715	0	3	NAN	
34,801	-0,0025	0,2715	0	2,5	NAN	
34,901	-0,0025	0,272	0	2,5	NAN	
35,001	-0,003	0,2715	0	3	NAN	
35,101	-0,003	0,271	0	3	NAN	
35,201	-0,002	0,272	0	2	NAN	
35,301	-0,0025	0,2715	0	2,5	NAN	
35,401	-0,0025	0,2715	0	2,5	NAN	
35,501	-0,002	0,272	0	2	NAN	
35,601	-0,0025	0,271	0	2,5	NAN	
35,701	-0,0025	0,2705	0	2,5	NAN	
35,801	-0,0015	0,2715	0	1,5	NAN	
35,901	-0,002	0,271	0	2	NAN	
36,001	-0,0025	0,2715	0	2,5	NAN	
36,101	-0,0015	0,271	0	1,5	NAN	
36,201	-0,002	0,271	0	2	NAN	
36,301	-0,002	0,2705	0	2	NAN	
36,401	-0,0015	0,2705	0	1,5	NAN	
36,501	-0,0015	0,271	0	1,5	NAN	
36,601	-0,0015	0,271	0	1,5	NAN	
36,701	-0,002	0,2705	0	2	NAN	
36,801	-0,001	0,27	0	1	NAN	
36,901	-0,002	0,271	0	2	NAN	
37,001	-0,001	0,2705	0	1	NAN	
37,101	-0,0005	0,271	0	0,5	NAN	
37,201	-0,0015	0,27	0	1,5	NAN	
37,301	-0,0015	0,27	0	1,5	NAN	
37,401	-0,001	0,27	0	1	NAN	
37,501	-0,0015	0,2705	0	1,5	NAN	
37,601	-0,001	0,27	0	1	NAN	
37,701	-0,001	0,271	0	1	NAN	
37,801	0	0,27	0	0	NAN	
37,901	0,0005	0,27	0	-0,5	NAN	
38,001	-0,0005	0,27	0	0,5	NAN	
38,101	-0,0005	0,2695	0	0,5	NAN	
38,201	-0,0015	0,2695	0	1,5	NAN	
38,301	-0,0005	0,2695	0	0,5	NAN	
38,401	-0,0005	0,2705	0	0,5	NAN	
38,501	0	0,2695	0	0	NAN	
38,601	-0,001	0,269	0	1	NAN	
38,701	0	0,269	0	0	NAN	
38,801	0	0,269	0	0	NAN	
38,901	0,0005	0,27	0	-0,5	NAN	
39,001	0,0005	0,2695	0	-0,5	NAN	
39,101	0,0005	0,2695	0	-0,5	NAN	
39,201	0,0005	0,269	0	-0,5	NAN	
39,301	0,0005	0,2695	0	-0,5	NAN	
39,401	0,0005	0,269	0	-0,5	NAN	
39,501	0,0005	0,2695	0	-0,5	NAN	
39,601	0,0015	0,27	0	-1,5	NAN	
39,701	0,0015	0,269	0	-1,5	NAN	
39,801	0,001	0,2695	0	-1	NAN	
39,901	0,001	0,2695	0	-1	NAN	
40,001	0,001	0,269	0	-1	NAN	
40,101	0,001	0,269	0	-1	NAN	
40,201	0,0015	0,2685	0	-1,5	NAN	
40,301	0,001	0,2685	0	-1	NAN	
40,401	0,0015	0,2695	0	-1,5	NAN	
40,501	0,0015	0,2695	0	-1,5	NAN	
40,601	0,0015	0,269	0	-1,5	NAN	
40,701	0,0025	0,269	0	-2,5	NAN	
40,801	0,0025	0,269	0	-2,5	NAN	
40,901	0,002	0,2685	0	-2	NAN	
41,001	0,003	0,2695	0	-3	NAN	
41,101	0,002	0,269	0	-2	NAN	
41,201	0,0025	0,2685	0	-2,5	NAN	
41,301	0,002	0,2685	0	-2	NAN	
41,401	0,0025	0,268	0	-2,5	NAN	
41,501	0,0025	0,2685	0	-2,5	NAN	
41,601	0,0025	0,2675	0	-2,5	NAN	
41,701	0,0025	0,2685	0	-2,5	NAN	
41,801	0,0025	0,2685	0	-2,5	NAN	
41,901	0,0025	0,2675	0	-2,5	NAN	
42,001	0,003	0,2685	0	-3	NAN	
42,101	0,003	0,2685	0	-3	NAN	
42,201	0,004	0,2685	0	-4	NAN	
42,301	0,0015	0,2685	0	-1,5	NAN	
42,401	0,004	0,2685	0	-4	NAN	
42,501	0,0035	0,2675	0	-3,5	NAN	
42,601	0,004	0,2685	0	-4	NAN	
42,701	0,004	0,2685	0	-4	NAN	
42,801	0,0035	0,268	0	-3,5	NAN	
42,901	0,0035	0,2675	0	-3,5	NAN	
43,001	0,0035	0,2675	0	-3,5	NAN	
43,101	0,0035	0,267	0	-3,5	NAN	
43,201	0,0035	0,2675	0	-3,5	NAN	
43,301	0,0045	0,2675	0	-4,5	NAN	
43,401	0,004	0,268	0	-4	NAN	
43,501	0,0045	0,2675	0	-4,5	NAN	
43,601	0,004	0,2675	0	-4	NAN	
43,701	0,0045	0,2675	0	-4,5	NAN	
43,801	0,005	0,268	0	-5	NAN	
43,901	0,005	0,268	0	-5	NAN	
44,001	0,005	0,2675	0	-5	NAN	
44,101	0,005	0,2685	0	-5	NAN	
44,201	0,005	0,2675	0	-5	NAN	
44,301	0,005	0,267	0	-5	NAN	
44,401	0,0055	0,267	0	-5,5	NAN	
44,501	0,005	0,267	0	-5	NAN	
44,601	0,0055	0,2675	0	-5,5	NAN	
44,701	0,005	0,266	0	-5	NAN	
44,801	0,0055	0,266	0	-5,5	NAN	
44,901	0,005	0,267	0	-5	NAN	
45,001	0,0055	0,2665	0	-5,5	NAN	
45,101	0,0055	0,2665	0	-5,5	NAN	
45,201	0,0055	0,267	0	-5,5	NAN	
45,301	0,006	0,2665	0	-6	NAN	
45,401	0,0065	0,2665	0	-6,5	NAN	
45,501	0,006	0,2665	0	-6	NAN	
45,601	0,006	0,2665	0	-6	NAN	
45,701	0,006	0,2665	0	-6	NAN	
45,801	0,007	0,2665	0	-7	NAN	
45,901	0,0065	0,267	0	-6,5	NAN	
46,001	0,006	0,266	0	-6	NAN	
46,101	0,0065	0,2655	0	-6,5	NAN	
46,201	0,007	0,2665	0	-7	NAN	
46,301	0,007	0,2655	0	-7	NAN	
46,401	0,007	0,266	0	-7	NAN	
46,501	0,0065	0,2655	0	-6,5	NAN	
46,601	0,007	0,2655	0	-7	NAN	
46,701	0,0075	0,266	0	-7,5	NAN	
46,801	0,0065	0,2655	0	-6,5	NAN	
